region_code,metric,year,history_years,method,system_metrics,aic,component_methods,weights
TLJ1,gdhi_total_mn_gbp,2026,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(mul,False)', 'Linear']","[0.23816548847748936, 0.047850746820981845, 0.7139837647015287]"
TLJ1,gdhi_total_mn_gbp,2027,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(mul,False)', 'Linear']","[0.23816548847748936, 0.047850746820981845, 0.7139837647015287]"
TLJ1,gdhi_total_mn_gbp,2028,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(mul,False)', 'Linear']","[0.23816548847748936, 0.047850746820981845, 0.7139837647015287]"
TLJ1,gdhi_total_mn_gbp,2029,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(mul,False)', 'Linear']","[0.23816548847748936, 0.047850746820981845, 0.7139837647015287]"
TLJ1,gdhi_total_mn_gbp,2030,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(mul,False)', 'Linear']","[0.23816548847748936, 0.047850746820981845, 0.7139837647015287]"
TLJ1,gdhi_total_mn_gbp,2031,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(mul,False)', 'Linear']","[0.23816548847748936, 0.047850746820981845, 0.7139837647015287]"
TLJ1,gdhi_total_mn_gbp,2032,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(mul,False)', 'Linear']","[0.23816548847748936, 0.047850746820981845, 0.7139837647015287]"
TLJ1,gdhi_total_mn_gbp,2033,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(mul,False)', 'Linear']","[0.23816548847748936, 0.047850746820981845, 0.7139837647015287]"
TLJ1,gdhi_total_mn_gbp,2034,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(mul,False)', 'Linear']","[0.23816548847748936, 0.047850746820981845, 0.7139837647015287]"
TLJ1,gdhi_total_mn_gbp,2035,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(mul,False)', 'Linear']","[0.23816548847748936, 0.047850746820981845, 0.7139837647015287]"
TLJ1,gdhi_total_mn_gbp,2036,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(mul,False)', 'Linear']","[0.23816548847748936, 0.047850746820981845, 0.7139837647015287]"
TLJ1,gdhi_total_mn_gbp,2037,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(mul,False)', 'Linear']","[0.23816548847748936, 0.047850746820981845, 0.7139837647015287]"
TLJ1,gdhi_total_mn_gbp,2038,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(mul,False)', 'Linear']","[0.23816548847748936, 0.047850746820981845, 0.7139837647015287]"
TLJ1,gdhi_total_mn_gbp,2039,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(mul,False)', 'Linear']","[0.23816548847748936, 0.047850746820981845, 0.7139837647015287]"
TLJ1,gdhi_total_mn_gbp,2040,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(mul,False)', 'Linear']","[0.23816548847748936, 0.047850746820981845, 0.7139837647015287]"
TLJ1,gdhi_total_mn_gbp,2041,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(mul,False)', 'Linear']","[0.23816548847748936, 0.047850746820981845, 0.7139837647015287]"
TLJ1,gdhi_total_mn_gbp,2042,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(mul,False)', 'Linear']","[0.23816548847748936, 0.047850746820981845, 0.7139837647015287]"
TLJ1,gdhi_total_mn_gbp,2043,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(mul,False)', 'Linear']","[0.23816548847748936, 0.047850746820981845, 0.7139837647015287]"
TLJ1,gdhi_total_mn_gbp,2044,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(mul,False)', 'Linear']","[0.23816548847748936, 0.047850746820981845, 0.7139837647015287]"
TLJ1,gdhi_total_mn_gbp,2045,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(mul,False)', 'Linear']","[0.23816548847748936, 0.047850746820981845, 0.7139837647015287]"
TLJ1,gdhi_total_mn_gbp,2046,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(mul,False)', 'Linear']","[0.23816548847748936, 0.047850746820981845, 0.7139837647015287]"
TLJ1,gdhi_total_mn_gbp,2047,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(mul,False)', 'Linear']","[0.23816548847748936, 0.047850746820981845, 0.7139837647015287]"
TLJ1,gdhi_total_mn_gbp,2048,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(mul,False)', 'Linear']","[0.23816548847748936, 0.047850746820981845, 0.7139837647015287]"
TLJ1,gdhi_total_mn_gbp,2049,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(mul,False)', 'Linear']","[0.23816548847748936, 0.047850746820981845, 0.7139837647015287]"
TLJ1,gdhi_total_mn_gbp,2050,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(mul,False)', 'Linear']","[0.23816548847748936, 0.047850746820981845, 0.7139837647015287]"
TLJ1,nominal_gva_mn_gbp,2024,26,Ensemble(3),['nominal_gva_mn_gbp'],,"['ARIMA(1, 1, 0)', 'ETS(add,False)', 'Linear']","[0.24399528461291298, 0.0494650444570316, 0.7065396709300554]"
TLJ1,nominal_gva_mn_gbp,2025,26,Ensemble(3),['nominal_gva_mn_gbp'],,"['ARIMA(1, 1, 0)', 'ETS(add,False)', 'Linear']","[0.24399528461291298, 0.0494650444570316, 0.7065396709300554]"
TLJ1,nominal_gva_mn_gbp,2026,26,Ensemble(3),['nominal_gva_mn_gbp'],,"['ARIMA(1, 1, 0)', 'ETS(add,False)', 'Linear']","[0.24399528461291298, 0.0494650444570316, 0.7065396709300554]"
TLJ1,nominal_gva_mn_gbp,2027,26,Ensemble(3),['nominal_gva_mn_gbp'],,"['ARIMA(1, 1, 0)', 'ETS(add,False)', 'Linear']","[0.24399528461291298, 0.0494650444570316, 0.7065396709300554]"
TLJ1,nominal_gva_mn_gbp,2028,26,Ensemble(3),['nominal_gva_mn_gbp'],,"['ARIMA(1, 1, 0)', 'ETS(add,False)', 'Linear']","[0.24399528461291298, 0.0494650444570316, 0.7065396709300554]"
TLJ1,nominal_gva_mn_gbp,2029,26,Ensemble(3),['nominal_gva_mn_gbp'],,"['ARIMA(1, 1, 0)', 'ETS(add,False)', 'Linear']","[0.24399528461291298, 0.0494650444570316, 0.7065396709300554]"
TLJ1,nominal_gva_mn_gbp,2030,26,Ensemble(3),['nominal_gva_mn_gbp'],,"['ARIMA(1, 1, 0)', 'ETS(add,False)', 'Linear']","[0.24399528461291298, 0.0494650444570316, 0.7065396709300554]"
TLJ1,nominal_gva_mn_gbp,2031,26,Ensemble(3),['nominal_gva_mn_gbp'],,"['ARIMA(1, 1, 0)', 'ETS(add,False)', 'Linear']","[0.24399528461291298, 0.0494650444570316, 0.7065396709300554]"
TLJ1,nominal_gva_mn_gbp,2032,26,Ensemble(3),['nominal_gva_mn_gbp'],,"['ARIMA(1, 1, 0)', 'ETS(add,False)', 'Linear']","[0.24399528461291298, 0.0494650444570316, 0.7065396709300554]"
TLJ1,nominal_gva_mn_gbp,2033,26,Ensemble(3),['nominal_gva_mn_gbp'],,"['ARIMA(1, 1, 0)', 'ETS(add,False)', 'Linear']","[0.24399528461291298, 0.0494650444570316, 0.7065396709300554]"
TLJ1,nominal_gva_mn_gbp,2034,26,Ensemble(3),['nominal_gva_mn_gbp'],,"['ARIMA(1, 1, 0)', 'ETS(add,False)', 'Linear']","[0.24399528461291298, 0.0494650444570316, 0.7065396709300554]"
TLJ1,nominal_gva_mn_gbp,2035,26,Ensemble(3),['nominal_gva_mn_gbp'],,"['ARIMA(1, 1, 0)', 'ETS(add,False)', 'Linear']","[0.24399528461291298, 0.0494650444570316, 0.7065396709300554]"
TLJ1,nominal_gva_mn_gbp,2036,26,Ensemble(3),['nominal_gva_mn_gbp'],,"['ARIMA(1, 1, 0)', 'ETS(add,False)', 'Linear']","[0.24399528461291298, 0.0494650444570316, 0.7065396709300554]"
TLJ1,nominal_gva_mn_gbp,2037,26,Ensemble(3),['nominal_gva_mn_gbp'],,"['ARIMA(1, 1, 0)', 'ETS(add,False)', 'Linear']","[0.24399528461291298, 0.0494650444570316, 0.7065396709300554]"
TLJ1,nominal_gva_mn_gbp,2038,26,Ensemble(3),['nominal_gva_mn_gbp'],,"['ARIMA(1, 1, 0)', 'ETS(add,False)', 'Linear']","[0.24399528461291298, 0.0494650444570316, 0.7065396709300554]"
TLJ1,nominal_gva_mn_gbp,2039,26,Ensemble(3),['nominal_gva_mn_gbp'],,"['ARIMA(1, 1, 0)', 'ETS(add,False)', 'Linear']","[0.24399528461291298, 0.0494650444570316, 0.7065396709300554]"
TLJ1,nominal_gva_mn_gbp,2040,26,Ensemble(3),['nominal_gva_mn_gbp'],,"['ARIMA(1, 1, 0)', 'ETS(add,False)', 'Linear']","[0.24399528461291298, 0.0494650444570316, 0.7065396709300554]"
TLJ1,nominal_gva_mn_gbp,2041,26,Ensemble(3),['nominal_gva_mn_gbp'],,"['ARIMA(1, 1, 0)', 'ETS(add,False)', 'Linear']","[0.24399528461291298, 0.0494650444570316, 0.7065396709300554]"
TLJ1,nominal_gva_mn_gbp,2042,26,Ensemble(3),['nominal_gva_mn_gbp'],,"['ARIMA(1, 1, 0)', 'ETS(add,False)', 'Linear']","[0.24399528461291298, 0.0494650444570316, 0.7065396709300554]"
TLJ1,nominal_gva_mn_gbp,2043,26,Ensemble(3),['nominal_gva_mn_gbp'],,"['ARIMA(1, 1, 0)', 'ETS(add,False)', 'Linear']","[0.24399528461291298, 0.0494650444570316, 0.7065396709300554]"
TLJ1,nominal_gva_mn_gbp,2044,26,Ensemble(3),['nominal_gva_mn_gbp'],,"['ARIMA(1, 1, 0)', 'ETS(add,False)', 'Linear']","[0.24399528461291298, 0.0494650444570316, 0.7065396709300554]"
TLJ1,nominal_gva_mn_gbp,2045,26,Ensemble(3),['nominal_gva_mn_gbp'],,"['ARIMA(1, 1, 0)', 'ETS(add,False)', 'Linear']","[0.24399528461291298, 0.0494650444570316, 0.7065396709300554]"
TLJ1,nominal_gva_mn_gbp,2046,26,Ensemble(3),['nominal_gva_mn_gbp'],,"['ARIMA(1, 1, 0)', 'ETS(add,False)', 'Linear']","[0.24399528461291298, 0.0494650444570316, 0.7065396709300554]"
TLJ1,nominal_gva_mn_gbp,2047,26,Ensemble(3),['nominal_gva_mn_gbp'],,"['ARIMA(1, 1, 0)', 'ETS(add,False)', 'Linear']","[0.24399528461291298, 0.0494650444570316, 0.7065396709300554]"
TLJ1,nominal_gva_mn_gbp,2048,26,Ensemble(3),['nominal_gva_mn_gbp'],,"['ARIMA(1, 1, 0)', 'ETS(add,False)', 'Linear']","[0.24399528461291298, 0.0494650444570316, 0.7065396709300554]"
TLJ1,nominal_gva_mn_gbp,2049,26,Ensemble(3),['nominal_gva_mn_gbp'],,"['ARIMA(1, 1, 0)', 'ETS(add,False)', 'Linear']","[0.24399528461291298, 0.0494650444570316, 0.7065396709300554]"
TLJ1,nominal_gva_mn_gbp,2050,26,Ensemble(3),['nominal_gva_mn_gbp'],,"['ARIMA(1, 1, 0)', 'ETS(add,False)', 'Linear']","[0.24399528461291298, 0.0494650444570316, 0.7065396709300554]"
TLJ1,population_total,2025,34,Ensemble(3),['population_total'],,"['ARIMA(2, 1, 0)', 'ETS(add,False)', 'Linear']","[0.4710099458205637, 0.065925184916751, 0.4630648692626853]"
TLJ1,population_total,2026,34,Ensemble(3),['population_total'],,"['ARIMA(2, 1, 0)', 'ETS(add,False)', 'Linear']","[0.4710099458205637, 0.065925184916751, 0.4630648692626853]"
TLJ1,population_total,2027,34,Ensemble(3),['population_total'],,"['ARIMA(2, 1, 0)', 'ETS(add,False)', 'Linear']","[0.4710099458205637, 0.065925184916751, 0.4630648692626853]"
TLJ1,population_total,2028,34,Ensemble(3),['population_total'],,"['ARIMA(2, 1, 0)', 'ETS(add,False)', 'Linear']","[0.4710099458205637, 0.065925184916751, 0.4630648692626853]"
TLJ1,population_total,2029,34,Ensemble(3),['population_total'],,"['ARIMA(2, 1, 0)', 'ETS(add,False)', 'Linear']","[0.4710099458205637, 0.065925184916751, 0.4630648692626853]"
TLJ1,population_total,2030,34,Ensemble(3),['population_total'],,"['ARIMA(2, 1, 0)', 'ETS(add,False)', 'Linear']","[0.4710099458205637, 0.065925184916751, 0.4630648692626853]"
TLJ1,population_total,2031,34,Ensemble(3),['population_total'],,"['ARIMA(2, 1, 0)', 'ETS(add,False)', 'Linear']","[0.4710099458205637, 0.065925184916751, 0.4630648692626853]"
TLJ1,population_total,2032,34,Ensemble(3),['population_total'],,"['ARIMA(2, 1, 0)', 'ETS(add,False)', 'Linear']","[0.4710099458205637, 0.065925184916751, 0.4630648692626853]"
TLJ1,population_total,2033,34,Ensemble(3),['population_total'],,"['ARIMA(2, 1, 0)', 'ETS(add,False)', 'Linear']","[0.4710099458205637, 0.065925184916751, 0.4630648692626853]"
TLJ1,population_total,2034,34,Ensemble(3),['population_total'],,"['ARIMA(2, 1, 0)', 'ETS(add,False)', 'Linear']","[0.4710099458205637, 0.065925184916751, 0.4630648692626853]"
TLJ1,population_total,2035,34,Ensemble(3),['population_total'],,"['ARIMA(2, 1, 0)', 'ETS(add,False)', 'Linear']","[0.4710099458205637, 0.065925184916751, 0.4630648692626853]"
TLJ1,population_total,2036,34,Ensemble(3),['population_total'],,"['ARIMA(2, 1, 0)', 'ETS(add,False)', 'Linear']","[0.4710099458205637, 0.065925184916751, 0.4630648692626853]"
TLJ1,population_total,2037,34,Ensemble(3),['population_total'],,"['ARIMA(2, 1, 0)', 'ETS(add,False)', 'Linear']","[0.4710099458205637, 0.065925184916751, 0.4630648692626853]"
TLJ1,population_total,2038,34,Ensemble(3),['population_total'],,"['ARIMA(2, 1, 0)', 'ETS(add,False)', 'Linear']","[0.4710099458205637, 0.065925184916751, 0.4630648692626853]"
TLJ1,population_total,2039,34,Ensemble(3),['population_total'],,"['ARIMA(2, 1, 0)', 'ETS(add,False)', 'Linear']","[0.4710099458205637, 0.065925184916751, 0.4630648692626853]"
TLJ1,population_total,2040,34,Ensemble(3),['population_total'],,"['ARIMA(2, 1, 0)', 'ETS(add,False)', 'Linear']","[0.4710099458205637, 0.065925184916751, 0.4630648692626853]"
TLJ1,population_total,2041,34,Ensemble(3),['population_total'],,"['ARIMA(2, 1, 0)', 'ETS(add,False)', 'Linear']","[0.4710099458205637, 0.065925184916751, 0.4630648692626853]"
TLJ1,population_total,2042,34,Ensemble(3),['population_total'],,"['ARIMA(2, 1, 0)', 'ETS(add,False)', 'Linear']","[0.4710099458205637, 0.065925184916751, 0.4630648692626853]"
TLJ1,population_total,2043,34,Ensemble(3),['population_total'],,"['ARIMA(2, 1, 0)', 'ETS(add,False)', 'Linear']","[0.4710099458205637, 0.065925184916751, 0.4630648692626853]"
TLJ1,population_total,2044,34,Ensemble(3),['population_total'],,"['ARIMA(2, 1, 0)', 'ETS(add,False)', 'Linear']","[0.4710099458205637, 0.065925184916751, 0.4630648692626853]"
TLJ1,population_total,2045,34,Ensemble(3),['population_total'],,"['ARIMA(2, 1, 0)', 'ETS(add,False)', 'Linear']","[0.4710099458205637, 0.065925184916751, 0.4630648692626853]"
TLJ1,population_total,2046,34,Ensemble(3),['population_total'],,"['ARIMA(2, 1, 0)', 'ETS(add,False)', 'Linear']","[0.4710099458205637, 0.065925184916751, 0.4630648692626853]"
TLJ1,population_total,2047,34,Ensemble(3),['population_total'],,"['ARIMA(2, 1, 0)', 'ETS(add,False)', 'Linear']","[0.4710099458205637, 0.065925184916751, 0.4630648692626853]"
TLJ1,population_total,2048,34,Ensemble(3),['population_total'],,"['ARIMA(2, 1, 0)', 'ETS(add,False)', 'Linear']","[0.4710099458205637, 0.065925184916751, 0.4630648692626853]"
TLJ1,population_total,2049,34,Ensemble(3),['population_total'],,"['ARIMA(2, 1, 0)', 'ETS(add,False)', 'Linear']","[0.4710099458205637, 0.065925184916751, 0.4630648692626853]"
TLJ1,population_total,2050,34,Ensemble(3),['population_total'],,"['ARIMA(2, 1, 0)', 'ETS(add,False)', 'Linear']","[0.4710099458205637, 0.065925184916751, 0.4630648692626853]"
TLJ2,emp_total_jobs,2025,16,Ensemble(2),['emp_total_jobs'],,"['ARIMA(0, 1, 2)', 'Linear']","[0.5, 0.5]"
TLJ2,emp_total_jobs,2026,16,Ensemble(2),['emp_total_jobs'],,"['ARIMA(0, 1, 2)', 'Linear']","[0.5, 0.5]"
TLJ2,emp_total_jobs,2027,16,Ensemble(2),['emp_total_jobs'],,"['ARIMA(0, 1, 2)', 'Linear']","[0.5, 0.5]"
TLJ2,emp_total_jobs,2028,16,Ensemble(2),['emp_total_jobs'],,"['ARIMA(0, 1, 2)', 'Linear']","[0.5, 0.5]"
TLJ2,emp_total_jobs,2029,16,Ensemble(2),['emp_total_jobs'],,"['ARIMA(0, 1, 2)', 'Linear']","[0.5, 0.5]"
TLJ2,emp_total_jobs,2030,16,Ensemble(2),['emp_total_jobs'],,"['ARIMA(0, 1, 2)', 'Linear']","[0.5, 0.5]"
TLJ2,emp_total_jobs,2031,16,Ensemble(2),['emp_total_jobs'],,"['ARIMA(0, 1, 2)', 'Linear']","[0.5, 0.5]"
TLJ2,emp_total_jobs,2032,16,Ensemble(2),['emp_total_jobs'],,"['ARIMA(0, 1, 2)', 'Linear']","[0.5, 0.5]"
TLJ2,emp_total_jobs,2033,16,Ensemble(2),['emp_total_jobs'],,"['ARIMA(0, 1, 2)', 'Linear']","[0.5, 0.5]"
TLJ2,emp_total_jobs,2034,16,Ensemble(2),['emp_total_jobs'],,"['ARIMA(0, 1, 2)', 'Linear']","[0.5, 0.5]"
TLJ2,emp_total_jobs,2035,16,Ensemble(2),['emp_total_jobs'],,"['ARIMA(0, 1, 2)', 'Linear']","[0.5, 0.5]"
TLJ2,emp_total_jobs,2036,16,Ensemble(2),['emp_total_jobs'],,"['ARIMA(0, 1, 2)', 'Linear']","[0.5, 0.5]"
TLJ2,emp_total_jobs,2037,16,Ensemble(2),['emp_total_jobs'],,"['ARIMA(0, 1, 2)', 'Linear']","[0.5, 0.5]"
TLJ2,emp_total_jobs,2038,16,Ensemble(2),['emp_total_jobs'],,"['ARIMA(0, 1, 2)', 'Linear']","[0.5, 0.5]"
TLJ2,emp_total_jobs,2039,16,Ensemble(2),['emp_total_jobs'],,"['ARIMA(0, 1, 2)', 'Linear']","[0.5, 0.5]"
TLJ2,emp_total_jobs,2040,16,Ensemble(2),['emp_total_jobs'],,"['ARIMA(0, 1, 2)', 'Linear']","[0.5, 0.5]"
TLJ2,emp_total_jobs,2041,16,Ensemble(2),['emp_total_jobs'],,"['ARIMA(0, 1, 2)', 'Linear']","[0.5, 0.5]"
TLJ2,emp_total_jobs,2042,16,Ensemble(2),['emp_total_jobs'],,"['ARIMA(0, 1, 2)', 'Linear']","[0.5, 0.5]"
TLJ2,emp_total_jobs,2043,16,Ensemble(2),['emp_total_jobs'],,"['ARIMA(0, 1, 2)', 'Linear']","[0.5, 0.5]"
TLJ2,emp_total_jobs,2044,16,Ensemble(2),['emp_total_jobs'],,"['ARIMA(0, 1, 2)', 'Linear']","[0.5, 0.5]"
TLJ2,emp_total_jobs,2045,16,Ensemble(2),['emp_total_jobs'],,"['ARIMA(0, 1, 2)', 'Linear']","[0.5, 0.5]"
TLJ2,emp_total_jobs,2046,16,Ensemble(2),['emp_total_jobs'],,"['ARIMA(0, 1, 2)', 'Linear']","[0.5, 0.5]"
TLJ2,emp_total_jobs,2047,16,Ensemble(2),['emp_total_jobs'],,"['ARIMA(0, 1, 2)', 'Linear']","[0.5, 0.5]"
TLJ2,emp_total_jobs,2048,16,Ensemble(2),['emp_total_jobs'],,"['ARIMA(0, 1, 2)', 'Linear']","[0.5, 0.5]"
TLJ2,emp_total_jobs,2049,16,Ensemble(2),['emp_total_jobs'],,"['ARIMA(0, 1, 2)', 'Linear']","[0.5, 0.5]"
TLJ2,emp_total_jobs,2050,16,Ensemble(2),['emp_total_jobs'],,"['ARIMA(0, 1, 2)', 'Linear']","[0.5, 0.5]"
TLJ2,gdhi_total_mn_gbp,2024,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(mul,False)', 'Linear']","[0.2109257719357773, 0.041892601055121874, 0.7471816270091007]"
TLJ2,gdhi_total_mn_gbp,2025,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(mul,False)', 'Linear']","[0.2109257719357773, 0.041892601055121874, 0.7471816270091007]"
TLJ2,gdhi_total_mn_gbp,2026,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(mul,False)', 'Linear']","[0.2109257719357773, 0.041892601055121874, 0.7471816270091007]"
TLJ2,gdhi_total_mn_gbp,2027,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(mul,False)', 'Linear']","[0.2109257719357773, 0.041892601055121874, 0.7471816270091007]"
TLJ2,gdhi_total_mn_gbp,2028,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(mul,False)', 'Linear']","[0.2109257719357773, 0.041892601055121874, 0.7471816270091007]"
TLJ2,gdhi_total_mn_gbp,2029,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(mul,False)', 'Linear']","[0.2109257719357773, 0.041892601055121874, 0.7471816270091007]"
TLJ2,gdhi_total_mn_gbp,2030,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(mul,False)', 'Linear']","[0.2109257719357773, 0.041892601055121874, 0.7471816270091007]"
TLJ2,gdhi_total_mn_gbp,2031,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(mul,False)', 'Linear']","[0.2109257719357773, 0.041892601055121874, 0.7471816270091007]"
TLJ2,gdhi_total_mn_gbp,2032,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(mul,False)', 'Linear']","[0.2109257719357773, 0.041892601055121874, 0.7471816270091007]"
TLJ2,gdhi_total_mn_gbp,2033,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(mul,False)', 'Linear']","[0.2109257719357773, 0.041892601055121874, 0.7471816270091007]"
TLJ2,gdhi_total_mn_gbp,2034,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(mul,False)', 'Linear']","[0.2109257719357773, 0.041892601055121874, 0.7471816270091007]"
TLJ2,gdhi_total_mn_gbp,2035,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(mul,False)', 'Linear']","[0.2109257719357773, 0.041892601055121874, 0.7471816270091007]"
TLJ2,gdhi_total_mn_gbp,2036,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(mul,False)', 'Linear']","[0.2109257719357773, 0.041892601055121874, 0.7471816270091007]"
TLJ2,gdhi_total_mn_gbp,2037,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(mul,False)', 'Linear']","[0.2109257719357773, 0.041892601055121874, 0.7471816270091007]"
TLJ2,gdhi_total_mn_gbp,2038,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(mul,False)', 'Linear']","[0.2109257719357773, 0.041892601055121874, 0.7471816270091007]"
TLJ2,gdhi_total_mn_gbp,2039,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(mul,False)', 'Linear']","[0.2109257719357773, 0.041892601055121874, 0.7471816270091007]"
TLJ2,gdhi_total_mn_gbp,2040,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(mul,False)', 'Linear']","[0.2109257719357773, 0.041892601055121874, 0.7471816270091007]"
TLJ2,gdhi_total_mn_gbp,2041,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(mul,False)', 'Linear']","[0.2109257719357773, 0.041892601055121874, 0.7471816270091007]"
TLJ2,gdhi_total_mn_gbp,2042,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(mul,False)', 'Linear']","[0.2109257719357773, 0.041892601055121874, 0.7471816270091007]"
TLJ2,gdhi_total_mn_gbp,2043,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(mul,False)', 'Linear']","[0.2109257719357773, 0.041892601055121874, 0.7471816270091007]"
TLJ2,gdhi_total_mn_gbp,2044,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(mul,False)', 'Linear']","[0.2109257719357773, 0.041892601055121874, 0.7471816270091007]"
TLJ2,gdhi_total_mn_gbp,2045,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(mul,False)', 'Linear']","[0.2109257719357773, 0.041892601055121874, 0.7471816270091007]"
TLJ2,gdhi_total_mn_gbp,2046,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(mul,False)', 'Linear']","[0.2109257719357773, 0.041892601055121874, 0.7471816270091007]"
TLJ2,gdhi_total_mn_gbp,2047,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(mul,False)', 'Linear']","[0.2109257719357773, 0.041892601055121874, 0.7471816270091007]"
TLJ2,gdhi_total_mn_gbp,2048,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(mul,False)', 'Linear']","[0.2109257719357773, 0.041892601055121874, 0.7471816270091007]"
TLJ2,gdhi_total_mn_gbp,2049,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(mul,False)', 'Linear']","[0.2109257719357773, 0.041892601055121874, 0.7471816270091007]"
TLJ2,gdhi_total_mn_gbp,2050,27,Ensemble(3),['gdhi_total_mn_gbp'],,"['ARIMA(1, 1, 1)', 'ETS(mul,False)', 'Linear']","[0.2109257719357773, 0.041892601055121874, 0.7471816270091007]"
TLJ2,nominal_gva_mn_gbp,2024,26,Ensemble(3),['nominal_gva_mn_gbp'],,"['ARIMA(1, 1, 0)', 'ETS(add,False)', 'Linear']","[0.29827726975744334, 0.0602378240006491, 0.6414849062419075]"
